Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C0033,P0039,Home & Kitchen,447.58,2025-01-08 11:48:38.410071
C0033,P0033,Home & Kitchen,453.71,2024-09-18 11:48:38.410071
C0033,P0058,Home & Kitchen,496.67,2025-02-04 11:48:38.410071
C0033,P0001,Home & Kitchen,304.83,2025-02-18 11:48:38.410071
C0033,P0014,Books,18.04,2025-01-18 11:48:38.410071
C0033,P0046,Electronics,612.34,2025-01-12 11:48:38.410071
C0033,P0041,Electronics,1153.39,2025-02-02 11:48:38.410071
C0033,P0027,Home & Kitchen,536.98,2024-09-14 11:48:38.410071
C0033,P0011,Home & Kitchen,513.21,2024-11-20 11:48:38.410071
C0033,P0010,Books,74.22,2025-01-11 11:48:38.410071
C0034,P0057,Clothing,137.53,2025-01-08 11:48:38.410071
C0034,P0039,Home & Kitchen,501.88,2025-01-29 11:48:38.410071
C0034,P0032,Clothing,131.28,2025-02-02 11:48:38.410071
C0034,P0012,Groceries,27.78,2024-10-26 11:48:38.410071
C0034,P0001,Home & Kitchen,359.79,2024-11-15 11:48:38.410071
C0034,P0057,Clothing,139.04,2024-09-23 11:48:38.410071
C0034,P0019,Clothing,240.89,2024-09-04 11:48:38.410071
C0034,P0017,Toys,103.72,2024-08-25 11:48:38.410071
C0034,P0033,Home & Kitchen,563.79,2024-10-12 11:48:38.410071
C0034,P0008,Groceries,44.19,2024-11-13 11:48:38.410071
C0035,P0047,Clothing,163.94,2025-02-18 11:48:38.410071
C0035,P0057,Clothing,89.17,2025-01-10 11:48:38.410071
C0035,P0019,Clothing,145.76,2024-08-31 11:48:38.410071
C0035,P0002,Books,39.94,2025-01-23 11:48:38.410071
C0035,P0038,Groceries,35.08,2024-10-26 11:48:38.410071
C0035,P0057,Clothing,98.4,2024-12-20 11:48:38.410071
C0035,P0024,Clothing,69.79,2024-10-26 11:48:38.410071
C0036,P0027,Home & Kitchen,309.4,2024-09-16 11:48:38.410071
C0036,P0044,Groceries,44.98,2024-10-29 11:48:38.410071
C0036,P0012,Groceries,14.93,2025-02-04 11:48:38.410071
C0036,P0040,Home & Kitchen,131.15,2024-11-27 11:48:38.410071
C0036,P0012,Groceries,21.03,2024-10-09 11:48:38.410071
C0036,P0008,Groceries,39.91,2025-03-02 11:48:38.410071
C0036,P0036,Toys,26.79,2024-10-31 11:48:38.410071
C0036,P0031,Groceries,42.32,2024-12-23 11:48:38.410071
C0036,P0042,Groceries,45.7,2024-11-23 11:48:38.410071
C0036,P0039,Home & Kitchen,453.71,2024-12-24 11:48:38.410071
C0036,P0027,Home & Kitchen,156.56,2025-03-12 11:48:38.410071
C0036,P0013,Toys,67.09,2025-02-23 11:48:38.410071
C0036,P0007,Groceries,11.81,2024-12-13 11:48:38.410071
C0036,P0037,Toys,64.18,2025-01-12 11:48:38.410071
C0036,P0037,Toys,61.03,2025-02-15 11:48:38.410071
C0036,P0013,Toys,72.53,2024-11-29 11:48:38.410071
C0036,P0051,Toys,58.42,2024-09-30 11:48:38.410071
C0036,P0017,Toys,61.2,2024-11-18 11:48:38.410071
C0036,P0025,Toys,51.41,2024-09-14 11:48:38.410071
C0036,P0046,Electronics,383.11,2024-11-28 11:48:38.410071
C0036,P0050,Home & Kitchen,450.38,2024-11-05 11:48:38.410071
C0036,P0018,Toys,31.01,2024-11-11 11:48:38.410071
C0036,P0011,Home & Kitchen,424.95,2025-01-27 11:48:38.410071
C0036,P0054,Electronics,595.25,2024-10-06 11:48:38.410071
C0037,P0005,Books,46.64,2025-02-20 11:48:38.410071
C0037,P0014,Books,18.04,2024-09-24 11:48:38.410071
C0037,P0019,Clothing,221.8,2025-01-19 11:48:38.410071
C0037,P0011,Home & Kitchen,442.85,2025-02-01 11:48:38.410071
C0037,P0053,Clothing,128.82,2025-03-03 11:48:38.410071
C0038,P0044,Groceries,21.53,2025-01-09 11:48:38.410071
C0038,P0057,Clothing,46.17,2025-01-09 11:48:38.410071
C0038,P0030,Groceries,5.07,2025-01-25 11:48:38.410071
C0038,P0038,Groceries,15.69,2024-09-04 11:48:38.410071
C0038,P0012,Groceries,8.98,2024-11-03 11:48:38.410071
C0038,P0042,Groceries,12.8,2024-11-16 11:48:38.410071
C0038,P0038,Groceries,13.29,2024-12-14 11:48:38.410071
C0038,P0032,Clothing,49.7,2024-11-20 11:48:38.410071
C0038,P0044,Groceries,22.15,2024-09-10 11:48:38.410071
C0038,P0053,Clothing,57.49,2024-11-24 11:48:38.410071
C0038,P0003,Groceries,18.7,2025-03-08 11:48:38.410071
C0038,P0057,Clothing,50.29,2025-03-13 11:48:38.410071
C0038,P0044,Groceries,21.64,2024-11-08 11:48:38.410071
C0038,P0002,Books,17.19,2024-09-25 11:48:38.410071
C0038,P0036,Toys,42.23,2025-03-13 11:48:38.410071
C0038,P0042,Groceries,21.19,2024-09-08 11:48:38.410071
C0039,P0028,Electronics,1673.77,2024-08-28 11:48:38.410071
C0039,P0046,Electronics,980.33,2024-12-08 11:48:38.410071
C0039,P0021,Books,61.81,2024-09-27 11:48:38.410071
C0039,P0041,Electronics,1143.7,2024-10-29 11:48:38.410071
C0039,P0013,Toys,72.75,2024-11-12 11:48:38.410071
C0039,P0029,Electronics,482.51,2025-01-30 11:48:38.410071
C0039,P0037,Toys,62.73,2024-09-11 11:48:38.410071
C0040,P0018,Toys,43.36,2025-02-19 11:48:38.410071
C0040,P0018,Toys,65.86,2025-01-14 11:48:38.410071
C0040,P0052,Clothing,132.55,2024-11-05 11:48:38.410071
C0041,P0022,Electronics,785.41,2025-02-15 11:48:38.410071
C0041,P0048,Home & Kitchen,261.31,2024-11-22 11:48:38.410071
C0041,P0016,Home & Kitchen,568.5,2025-03-14 11:48:38.410071
C0041,P0049,Electronics,2454.01,2025-02-23 11:48:38.410071
C0041,P0048,Home & Kitchen,230.43,2024-09-10 11:48:38.410071
C0041,P0027,Home & Kitchen,166.98,2024-12-26 11:48:38.410071
C0041,P0005,Books,49.95,2024-11-05 11:48:38.410071
C0041,P0043,Books,49.27,2024-11-13 11:48:38.410071
C0041,P0019,Clothing,177.09,2024-09-22 11:48:38.410071
C0041,P0017,Toys,81.3,2025-03-07 11:48:38.410071
C0041,P0042,Groceries,31.8,2025-01-03 11:48:38.410071
C0041,P0060,Home & Kitchen,368.95,2024-11-12 11:48:38.410071
C0041,P0040,Home & Kitchen,209.3,2024-09-20 11:48:38.410071
C0041,P0018,Toys,72.53,2024-09-28 11:48:38.410071
C0041,P0057,Clothing,135.47,2025-03-03 11:48:38.410071
C0041,P0050,Home & Kitchen,582.66,2024-09-29 11:48:38.410071
C0041,P0021,Books,76.11,2024-12-01 11:48:38.410071
C0041,P0038,Groceries,43.26,2024-10-17 11:48:38.410071
C0041,P0043,Books,50.19,2025-02-26 11:48:38.410071
C0041,P0035,Toys,52.83,2024-10-18 11:48:38.410071
C0041,P0051,Toys,78.65,2025-03-06 11:48:38.410071
C0041,P0029,Electronics,1675.9,2024-10-06 11:48:38.410071
C0042,P0038,Groceries,30.39,2025-01-11 11:48:38.410071
C0042,P0031,Groceries,42.72,2024-10-29 11:48:38.410071
C0042,P0016,Home & Kitchen,446.46,2024-12-03 11:48:38.410071
C0043,P0046,Electronics,564.04,2025-03-11 11:48:38.410071
C0043,P0022,Electronics,990.37,2024-10-21 11:48:38.410071
C0043,P0045,Books,21.17,2024-11-21 11:48:38.410071
C0043,P0045,Books,20.67,2025-02-16 11:48:38.410071
C0043,P0022,Electronics,1071.15,2024-10-29 11:48:38.410071
C0043,P0041,Electronics,1581.72,2024-10-26 11:48:38.410071
C0043,P0054,Electronics,826.18,2024-09-24 11:48:38.410071
C0043,P0054,Electronics,841.06,2024-10-13 11:48:38.410071
C0043,P0003,Groceries,46.77,2024-11-15 11:48:38.410071
C0043,P0042,Groceries,43.76,2024-11-27 11:48:38.410071
C0043,P0004,Books,91.63,2024-11-24 11:48:38.410071
C0043,P0027,Home & Kitchen,642.01,2024-08-25 11:48:38.410071
C0043,P0047,Clothing,202.75,2025-02-16 11:48:38.410071
C0043,P0003,Groceries,43.81,2024-09-22 11:48:38.410071
C0043,P0049,Electronics,2370.92,2024-12-16 11:48:38.410071
C0043,P0038,Groceries,40.0,2025-02-28 11:48:38.410071
C0043,P0015,Clothing,172.84,2024-08-19 11:48:38.410071
C0043,P0054,Electronics,512.58,2024-10-12 11:48:38.410071
C0043,P0046,Electronics,1176.91,2025-02-20 11:48:38.410071
C0044,P0032,Clothing,156.3,2024-09-15 11:48:38.410071
C0044,P0013,Toys,86.08,2024-09-18 11:48:38.410071
C0044,P0054,Electronics,1108.67,2025-01-28 11:48:38.410071
C0044,P0015,Clothing,247.06,2024-09-03 11:48:38.410071
C0044,P0057,Clothing,133.98,2024-12-23 11:48:38.410071
C0044,P0039,Home & Kitchen,567.74,2025-01-26 11:48:38.410071
C0044,P0028,Electronics,1739.57,2025-02-17 11:48:38.410071
C0044,P0036,Toys,46.69,2024-08-18 11:48:38.410071
C0044,P0018,Toys,68.86,2024-12-02 11:48:38.410071
C0044,P0042,Groceries,71.37,2024-09-08 11:48:38.410071
C0044,P0039,Home & Kitchen,563.84,2024-09-04 11:48:38.410071
C0044,P0046,Electronics,1314.0,2025-03-07 11:48:38.410071
C0044,P0053,Clothing,75.46,2024-11-25 11:48:38.410071
C0044,P0021,Books,79.07,2024-11-25 11:48:38.410071
C0044,P0029,Electronics,1981.03,2024-08-22 11:48:38.410071
C0044,P0024,Clothing,91.08,2024-11-14 11:48:38.410071
C0044,P0007,Groceries,14.29,2025-01-25 11:48:38.410071
C0044,P0054,Electronics,767.71,2025-02-22 11:48:38.410071
C0044,P0036,Toys,75.17,2024-08-29 11:48:38.410071
C0044,P0049,Electronics,2233.59,2025-03-14 11:48:38.410071
C0045,P0048,Home & Kitchen,198.94,2025-03-05 11:48:38.410071
C0045,P0038,Groceries,48.72,2025-02-12 11:48:38.410071
C0045,P0016,Home & Kitchen,481.58,2025-03-13 11:48:38.410071
C0045,P0053,Clothing,78.64,2025-03-04 11:48:38.410071
C0045,P0003,Groceries,63.19,2024-10-08 11:48:38.410071
C0046,P0036,Toys,129.24,2024-08-28 11:48:38.410071
C0046,P0052,Clothing,272.55,2024-12-27 11:48:38.410071
C0046,P0041,Electronics,1622.56,2025-01-04 11:48:38.410071
C0046,P0009,Groceries,27.69,2025-02-26 11:48:38.410071
C0046,P0002,Books,67.54,2025-03-05 11:48:38.410071
C0046,P0029,Electronics,848.63,2024-11-10 11:48:38.410071
C0046,P0037,Toys,104.0,2024-11-20 11:48:38.410071
C0046,P0041,Electronics,1975.05,2025-02-24 11:48:38.410071
C0046,P0047,Clothing,265.9,2024-11-24 11:48:38.410071
C0046,P0051,Toys,45.2,2024-12-23 11:48:38.410071
C0046,P0039,Home & Kitchen,614.24,2025-03-10 11:48:38.410071
C0046,P0037,Toys,90.18,2024-09-08 11:48:38.410071
C0046,P0018,Toys,73.43,2025-01-19 11:48:38.410071
C0046,P0022,Electronics,774.8,2024-11-08 11:48:38.410071
C0046,P0029,Electronics,1246.62,2025-02-03 11:48:38.410071
C0046,P0049,Electronics,2737.51,2025-01-19 11:48:38.410071
C0046,P0043,Books,64.86,2025-02-10 11:48:38.410071
C0046,P0036,Toys,94.75,2024-08-28 11:48:38.410071
C0046,P0029,Electronics,1974.66,2024-12-07 11:48:38.410071
C0047,P0022,Electronics,467.49,2025-03-08 11:48:38.410071
C0047,P0041,Electronics,1020.97,2025-01-28 11:48:38.410071
C0047,P0005,Books,37.24,2025-03-11 11:48:38.410071
C0047,P0057,Clothing,97.83,2024-09-23 11:48:38.410071
C0047,P0006,Clothing,52.84,2024-12-08 11:48:38.410071
C0047,P0047,Clothing,136.94,2024-10-17 11:48:38.410071
C0047,P0002,Books,36.1,2025-01-10 11:48:38.410071
C0047,P0034,Home & Kitchen,117.01,2025-02-07 11:48:38.410071
C0047,P0034,Home & Kitchen,114.4,2024-11-21 11:48:38.410071
C0047,P0028,Electronics,1391.88,2025-01-11 11:48:38.410071
C0047,P0047,Clothing,148.39,2024-11-27 11:48:38.410071
C0047,P0004,Books,68.4,2024-10-20 11:48:38.410071
C0047,P0051,Toys,36.17,2024-10-04 11:48:38.410071
C0047,P0022,Electronics,561.47,2025-01-08 11:48:38.410071
C0047,P0049,Electronics,1667.66,2024-10-23 11:48:38.410071
C0048,P0029,Electronics,2254.87,2025-01-21 11:48:38.410071
C0048,P0028,Electronics,1966.38,2024-12-21 11:48:38.410071
C0048,P0034,Home & Kitchen,188.33,2024-09-05 11:48:38.410071
C0048,P0041,Electronics,2187.68,2025-02-16 11:48:38.410071
C0048,P0047,Clothing,264.71,2025-03-13 11:48:38.410071
C0048,P0022,Electronics,1254.24,2025-02-15 11:48:38.410071
C0048,P0029,Electronics,2625.45,2024-10-31 11:48:38.410071
C0048,P0019,Clothing,304.48,2025-02-16 11:48:38.410071
C0048,P0028,Electronics,1964.8,2024-12-26 11:48:38.410071
C0048,P0054,Electronics,675.67,2024-10-08 11:48:38.410071
C0048,P0034,Home & Kitchen,184.67,2025-03-08 11:48:38.410071
C0048,P0040,Home & Kitchen,275.54,2025-01-06 11:48:38.410071
C0048,P0046,Electronics,742.4,2025-03-11 11:48:38.410071
C0048,P0017,Toys,89.88,2024-09-09 11:48:38.410071
C0048,P0050,Home & Kitchen,781.96,2025-02-17 11:48:38.410071
C0048,P0058,Home & Kitchen,740.98,2024-12-01 11:48:38.410071
C0048,P0022,Electronics,874.82,2025-01-12 11:48:38.410071
C0048,P0049,Electronics,2731.13,2024-11-07 11:48:38.410071
C0048,P0049,Electronics,3004.27,2024-12-15 11:48:38.410071
C0048,P0054,Electronics,1617.78,2024-09-19 11:48:38.410071
C0048,P0057,Clothing,152.35,2025-01-28 11:48:38.410071
C0048,P0037,Toys,104.9,2024-09-20 11:48:38.410071
C0049,P0007,Groceries,11.17,2024-09-01 11:48:38.410071
C0049,P0019,Clothing,205.29,2024-11-03 11:48:38.410071
C0049,P0009,Groceries,27.62,2025-02-15 11:48:38.410071
C0049,P0029,Electronics,2210.22,2024-12-28 11:48:38.410071
C0049,P0020,Home & Kitchen,612.49,2024-10-21 11:48:38.410071
C0049,P0023,Home & Kitchen,96.98,2025-01-06 11:48:38.410071
C0049,P0017,Toys,90.63,2024-11-03 11:48:38.410071
C0049,P0018,Toys,48.15,2024-09-30 11:48:38.410071
C0049,P0057,Clothing,134.54,2025-01-24 11:48:38.410071
C0049,P0003,Groceries,64.2,2025-01-09 11:48:38.410071
C0049,P0017,Toys,56.11,2024-08-25 11:48:38.410071
C0049,P0035,Toys,51.07,2025-01-29 11:48:38.410071
C0049,P0044,Groceries,62.08,2025-03-02 11:48:38.410071
C0049,P0013,Toys,94.79,2025-01-28 11:48:38.410071
C0049,P0046,Electronics,915.2,2025-01-25 11:48:38.410071
C0049,P0051,Toys,30.48,2024-11-03 11:48:38.410071
C0049,P0049,Electronics,2483.5,2025-03-12 11:48:38.410071
C0049,P0007,Groceries,13.82,2024-12-12 11:48:38.410071
C0050,P0051,Toys,51.06,2024-09-27 11:48:38.410071
C0050,P0028,Electronics,2127.53,2024-12-14 11:48:38.410071
C0050,P0030,Groceries,38.02,2024-09-23 11:48:38.410071
C0050,P0049,Electronics,3134.27,2024-11-07 11:48:38.410071
C0050,P0037,Toys,93.3,2024-11-14 11:48:38.410071
C0050,P0045,Books,24.3,2024-11-20 11:48:38.410071
C0050,P0010,Books,105.76,2024-11-07 11:48:38.410071
C0050,P0038,Groceries,47.45,2024-10-25 11:48:38.410071
C0050,P0002,Books,51.05,2024-09-11 11:48:38.410071
C0050,P0054,Electronics,1308.75,2024-11-24 11:48:38.410071
C0050,P0008,Groceries,64.15,2024-10-20 11:48:38.410071
C0050,P0021,Books,93.82,2025-01-12 11:48:38.410071
C0050,P0041,Electronics,2080.66,2024-09-27 11:48:38.410071
C0051,P0041,Electronics,1253.12,2024-12-15 11:48:38.410071
C0051,P0022,Electronics,499.01,2024-12-23 11:48:38.410071
C0051,P0055,Clothing,143.67,2024-11-26 11:48:38.410071
C0051,P0025,Toys,52.95,2024-10-18 11:48:38.410071
C0051,P0003,Groceries,34.86,2024-08-30 11:48:38.410071
C0051,P0043,Books,40.2,2025-01-17 11:48:38.410071
C0051,P0015,Clothing,160.55,2024-08-20 11:48:38.410071
C0051,P0047,Clothing,160.66,2024-10-24 11:48:38.410071
C0051,P0006,Clothing,81.03,2024-11-19 11:48:38.410071
C0051,P0045,Books,13.36,2025-01-10 11:48:38.410071
C0052,P0035,Toys,23.61,2025-01-06 11:48:38.410071
C0052,P0051,Toys,49.44,2024-12-25 11:48:38.410071
C0052,P0017,Toys,40.67,2024-10-28 11:48:38.410071
C0053,P0031,Groceries,46.84,2024-09-11 11:48:38.410071
C0053,P0042,Groceries,55.54,2024-11-12 11:48:38.410071
C0053,P0018,Toys,37.2,2025-02-27 11:48:38.410071
C0053,P0026,Books,44.61,2024-12-26 11:48:38.410071
C0053,P0022,Electronics,562.19,2024-08-29 11:48:38.410071
C0053,P0038,Groceries,35.18,2024-11-11 11:48:38.410071
C0053,P0040,Home & Kitchen,237.03,2024-09-25 11:48:38.410071
C0053,P0027,Home & Kitchen,550.1,2024-09-22 11:48:38.410071
C0053,P0028,Electronics,1461.6,2024-11-07 11:48:38.410071
C0053,P0035,Toys,37.23,2025-01-22 11:48:38.410071
C0053,P0051,Toys,53.3,2024-12-25 11:48:38.410071
C0053,P0041,Electronics,1321.03,2024-11-02 11:48:38.410071
C0053,P0036,Toys,69.16,2024-11-20 11:48:38.410071
C0053,P0046,Electronics,711.28,2024-12-02 11:48:38.410071
C0054,P0054,Electronics,926.3,2025-02-19 11:48:38.410071
C0054,P0046,Electronics,921.35,2024-08-24 11:48:38.410071
C0054,P0054,Electronics,1186.99,2025-02-01 11:48:38.410071
C0054,P0040,Home & Kitchen,155.72,2025-01-13 11:48:38.410071
C0054,P0046,Electronics,929.12,2024-08-31 11:48:38.410071
C0054,P0057,Clothing,111.11,2024-12-30 11:48:38.410071
C0054,P0028,Electronics,1770.5,2024-11-23 11:48:38.410071
C0054,P0006,Clothing,102.47,2024-10-19 11:48:38.410071
C0054,P0022,Electronics,583.22,2025-02-13 11:48:38.410071
C0054,P0030,Groceries,16.19,2024-12-08 11:48:38.410071
C0054,P0049,Electronics,1756.64,2024-12-01 11:48:38.410071
C0054,P0056,Books,85.61,2024-12-24 11:48:38.410071
C0054,P0003,Groceries,45.09,2025-02-22 11:48:38.410071
C0054,P0028,Electronics,1568.42,2024-12-28 11:48:38.410071
C0054,P0043,Books,46.82,2025-02-03 11:48:38.410071
C0054,P0028,Electronics,1489.97,2024-11-06 11:48:38.410071
C0054,P0047,Clothing,160.05,2025-01-01 11:48:38.410071
C0054,P0054,Electronics,1091.16,2025-02-07 11:48:38.410071
C0054,P0012,Groceries,19.39,2025-02-08 11:48:38.410071
C0054,P0009,Groceries,18.43,2024-10-06 11:48:38.410071
C0054,P0009,Groceries,37.92,2024-11-02 11:48:38.410071
C0054,P0012,Groceries,20.05,2024-11-02 11:48:38.410071
C0055,P0051,Toys,24.0,2025-02-10 11:48:38.410071
C0055,P0042,Groceries,48.11,2024-11-15 11:48:38.410071
C0055,P0035,Toys,27.22,2025-03-09 11:48:38.410071
C0055,P0048,Home & Kitchen,144.6,2025-01-11 11:48:38.410071
C0055,P0030,Groceries,23.68,2024-11-27 11:48:38.410071
C0055,P0008,Groceries,29.06,2025-03-11 11:48:38.410071
C0055,P0007,Groceries,5.54,2024-10-30 11:48:38.410071
C0055,P0014,Books,18.55,2024-12-09 11:48:38.410071
C0055,P0025,Toys,53.41,2024-10-11 11:48:38.410071
C0055,P0042,Groceries,41.51,2024-10-26 11:48:38.410071
C0055,P0017,Toys,64.69,2024-09-22 11:48:38.410071
C0055,P0025,Toys,43.75,2025-01-15 11:48:38.410071
C0055,P0025,Toys,50.28,2025-02-05 11:48:38.410071
C0055,P0011,Home & Kitchen,369.35,2024-08-31 11:48:38.410071
C0055,P0043,Books,34.51,2025-02-17 11:48:38.410071
C0055,P0018,Toys,25.99,2025-03-03 11:48:38.410071
C0055,P0018,Toys,39.11,2025-01-05 11:48:38.410071
C0055,P0034,Home & Kitchen,110.51,2024-12-17 11:48:38.410071
C0055,P0012,Groceries,15.34,2025-02-27 11:48:38.410071
C0056,P0001,Home & Kitchen,233.33,2025-01-30 11:48:38.410071
C0056,P0056,Books,63.23,2024-09-09 11:48:38.410071
C0056,P0002,Books,37.98,2025-02-23 11:48:38.410071
C0056,P0031,Groceries,42.62,2024-10-01 11:48:38.410071
C0056,P0002,Books,39.4,2024-10-02 11:48:38.410071
C0056,P0043,Books,33.24,2024-11-27 11:48:38.410071
C0056,P0014,Books,18.28,2025-02-25 11:48:38.410071
C0056,P0014,Books,15.66,2024-08-20 11:48:38.410071
C0056,P0021,Books,50.62,2024-09-14 11:48:38.410071
C0056,P0039,Home & Kitchen,358.85,2025-01-29 11:48:38.410071
C0056,P0045,Books,12.67,2024-09-21 11:48:38.410071
C0056,P0007,Groceries,4.98,2024-10-06 11:48:38.410071
C0056,P0038,Groceries,29.66,2025-02-21 11:48:38.410071
C0056,P0016,Home & Kitchen,283.94,2025-02-17 11:48:38.410071
C0056,P0012,Groceries,15.62,2024-11-12 11:48:38.410071
C0056,P0020,Home & Kitchen,319.01,2025-02-27 11:48:38.410071
C0056,P0052,Clothing,141.35,2025-01-28 11:48:38.410071
C0056,P0021,Books,50.18,2024-12-27 11:48:38.410071
C0057,P0015,Clothing,186.4,2025-02-05 11:48:38.410071
C0057,P0043,Books,51.79,2024-09-22 11:48:38.410071
C0057,P0022,Electronics,747.03,2024-10-20 11:48:38.410071
C0057,P0051,Toys,66.44,2024-10-17 11:48:38.410071
C0057,P0014,Books,23.16,2024-11-10 11:48:38.410071
C0057,P0022,Electronics,747.54,2025-01-11 11:48:38.410071
C0057,P0010,Books,83.22,2024-11-18 11:48:38.410071
C0057,P0053,Clothing,108.64,2024-09-17 11:48:38.410071
C0057,P0045,Books,21.35,2024-11-29 11:48:38.410071
C0057,P0032,Clothing,199.25,2025-02-14 11:48:38.410071
C0057,P0014,Books,20.49,2025-01-28 11:48:38.410071
C0057,P0010,Books,83.58,2024-10-13 11:48:38.410071
C0057,P0019,Clothing,203.54,2024-12-18 11:48:38.410071
C0057,P0029,Electronics,1200.21,2025-01-20 11:48:38.410071
C0057,P0043,Books,61.27,2025-01-05 11:48:38.410071
C0057,P0024,Clothing,87.49,2025-03-11 11:48:38.410071
C0058,P0057,Clothing,183.27,2025-02-08 11:48:38.410071
C0058,P0046,Electronics,1424.81,2024-09-07 11:48:38.410071
C0058,P0047,Clothing,224.5,2025-02-14 11:48:38.410071
C0058,P0017,Toys,68.24,2025-01-09 11:48:38.410071
C0058,P0055,Clothing,182.65,2025-01-05 11:48:38.410071
C0058,P0019,Clothing,244.55,2025-01-02 11:48:38.410071
C0058,P0043,Books,63.42,2024-12-29 11:48:38.410071
C0058,P0051,Toys,20.28,2024-10-09 11:48:38.410071
C0058,P0053,Clothing,242.63,2024-12-26 11:48:38.410071
C0058,P0019,Clothing,278.91,2024-12-12 11:48:38.410071
C0058,P0013,Toys,113.85,2024-12-12 11:48:38.410071
C0058,P0014,Books,33.44,2025-02-06 11:48:38.410071
C0058,P0032,Clothing,287.09,2024-11-27 11:48:38.410071
C0058,P0024,Clothing,99.93,2025-02-24 11:48:38.410071
C0058,P0052,Clothing,227.48,2024-08-29 11:48:38.410071
C0058,P0055,Clothing,374.46,2024-09-03 11:48:38.410071
C0058,P0053,Clothing,92.73,2024-09-04 11:48:38.410071
C0058,P0018,Toys,92.93,2024-11-30 11:48:38.410071
C0059,P0049,Electronics,1759.45,2025-03-02 11:48:38.410071
C0059,P0031,Groceries,39.47,2025-01-30 11:48:38.410071
C0059,P0041,Electronics,1130.1,2024-11-23 11:48:38.410071
C0059,P0031,Groceries,36.5,2024-11-22 11:48:38.410071
C0059,P0042,Groceries,25.08,2025-02-03 11:48:38.410071
C0059,P0022,Electronics,493.48,2024-11-15 11:48:38.410071
C0059,P0052,Clothing,131.24,2025-01-02 11:48:38.410071
C0059,P0028,Electronics,1524.68,2025-02-20 11:48:38.410071
C0059,P0002,Books,40.91,2025-02-27 11:48:38.410071
C0059,P0045,Books,13.07,2024-12-14 11:48:38.410071
C0059,P0054,Electronics,432.87,2024-11-23 11:48:38.410071
C0059,P0029,Electronics,527.59,2024-12-13 11:48:38.410071
C0059,P0049,Electronics,1689.27,2024-10-05 11:48:38.410071
C0059,P0031,Groceries,41.91,2024-08-26 11:48:38.410071
C0059,P0028,Electronics,1107.49,2024-08-22 11:48:38.410071
C0059,P0046,Electronics,287.96,2024-09-12 11:48:38.410071
C0059,P0049,Electronics,1668.75,2025-01-18 11:48:38.410071
C0059,P0028,Electronics,1462.12,2024-08-30 11:48:38.410071
C0059,P0038,Groceries,26.54,2024-11-28 11:48:38.410071
C0059,P0054,Electronics,931.2,2024-10-12 11:48:38.410071
C0060,P0016,Home & Kitchen,407.54,2024-09-01 11:48:38.410071
C0060,P0024,Clothing,70.63,2024-10-31 11:48:38.410071
C0060,P0057,Clothing,91.79,2025-02-21 11:48:38.410071
C0060,P0058,Home & Kitchen,475.61,2025-01-18 11:48:38.410071
C0060,P0025,Toys,47.03,2024-11-08 11:48:38.410071
C0060,P0048,Home & Kitchen,147.73,2024-09-23 11:48:38.410071
C0060,P0032,Clothing,116.77,2024-12-01 11:48:38.410071
C0060,P0057,Clothing,105.77,2025-01-07 11:48:38.410071
C0060,P0037,Toys,61.42,2024-10-01 11:48:38.410071
C0060,P0030,Groceries,24.66,2024-08-30 11:48:38.410071
C0060,P0041,Electronics,1196.54,2025-02-05 11:48:38.410071
C0060,P0037,Toys,59.85,2024-11-07 11:48:38.410071
C0060,P0033,Home & Kitchen,365.13,2024-11-02 11:48:38.410071
C0060,P0051,Toys,20.67,2025-01-02 11:48:38.410071
C0060,P0035,Toys,38.66,2024-10-14 11:48:38.410071
C0061,P0043,Books,63.64,2024-09-23 11:48:38.410071
C0061,P0041,Electronics,1600.96,2025-01-08 11:48:38.410071
C0061,P0046,Electronics,554.43,2025-01-07 11:48:38.410071
C0061,P0014,Books,18.15,2024-10-19 11:48:38.410071
C0062,P0007,Groceries,13.09,2025-01-30 11:48:38.410071
